,precision,recall,f1_score,accuracy,auc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,config/batch_size,config/combined_pathway,config/dropout,config/embed_dim,config/epochs,config/item_pathway,config/lr,config/num_category_embed,config/num_cupsize_embed,config/num_item_embed,config/num_item_numeric,config/num_targets,config/num_user_embed,config/num_user_numeric,config/user_pathway,config/wd,logdir
40,0.5533703277973042,0.67724609375,0.6064929448309857,0.67724609375,0.671371759560258,539.8188714981079,False,,,1,86aea_00040,a5d0dc98f81c41138af715858dffde84,2022-11-29_05-26-33,1669699593,539.8188714981079,12157,dsmlp-jupyter-saraheja,10.47.64.16,539.8188714981079,0,1,0.0049631595611572,128,"[256, 128, 64, 16]",0.2,5,5,"[256, 128, 64]",0.002,7,12,1378,2,3,47958,5,"[256, 128, 64]",0.0008,"/home/saraheja/ray_results/train_2022-11-29_04-30-17/train_86aea_00040_40_dropout=0.2000,embed_dim=5,epochs=5,lr=0.0020,wd=0.0008_2022-11-29_05-17-34"
41,0.6205034039562881,0.654052734375,0.6319243776694038,0.654052734375,0.6656689912310358,1158.3859424591064,False,,,1,86aea_00041,f3c6f7edcfc64f1e83ce8a0691b975d1,2022-11-29_05-37-56,1669700276,1158.3859424591064,12125,dsmlp-jupyter-saraheja,10.47.64.16,1158.3859424591064,0,1,0.0043613910675048,128,"[256, 128, 64, 16]",0.4,15,10,"[256, 128, 64]",0.0015,7,12,1378,2,3,47958,5,"[256, 128, 64]",0.0001,"/home/saraheja/ray_results/train_2022-11-29_04-30-17/train_86aea_00041_41_dropout=0.4000,embed_dim=15,epochs=10,lr=0.0015,wd=0.0001_2022-11-29_05-18-38"
42,0.5976352924240853,0.6431884765625,0.6125524865369255,0.6431884765625,0.6200897033032913,1179.6849956512451,False,,,1,86aea_00042,8bc2c01e2f464b48846cb044d1fd0e4a,2022-11-29_05-39-38,1669700378,1179.6849956512451,12156,dsmlp-jupyter-saraheja,10.47.64.16,1179.6849956512451,0,1,0.0099878311157226,128,"[256, 128, 64, 16]",0.4,20,10,"[256, 128, 64]",0.0015,7,12,1378,2,3,47958,5,"[256, 128, 64]",5e-05,"/home/saraheja/ray_results/train_2022-11-29_04-30-17/train_86aea_00042_42_dropout=0.4000,embed_dim=20,epochs=10,lr=0.0015,wd=0.0001_2022-11-29_05-19-58"
43,0.5544545279118075,0.6884765625,0.6022038651515274,0.6884765625,0.6634050966206699,242.32095313072205,False,,,1,86aea_00043,a178fbdbb26540b3bd90c109f388de21,2022-11-29_05-24-20,1669699460,242.32095313072205,12159,dsmlp-jupyter-saraheja,10.47.64.16,242.32095313072205,0,1,0.0048291683197021,128,"[256, 128, 64, 16]",0.4,15,2,"[256, 128, 64]",0.002,7,12,1378,2,3,47958,5,"[256, 128, 64]",0.0008,"/home/saraheja/ray_results/train_2022-11-29_04-30-17/train_86aea_00043_43_dropout=0.4000,embed_dim=15,epochs=2,lr=0.0020,wd=0.0008_2022-11-29_05-20-17"
44,0.5531964209974544,0.6903076171875,0.5979775852426233,0.6903076171875,0.6681486845983746,194.30738472938535,False,,,1,86aea_00044,4f800e8afe104f7d8001278ebd12a20f,2022-11-29_05-25-56,1669699556,194.30738472938535,12155,dsmlp-jupyter-saraheja,10.47.64.16,194.30738472938535,0,1,0.004673957824707,128,"[256, 128, 64, 16]",0.6,15,2,"[256, 128, 64]",0.0005,7,12,1378,2,3,47958,5,"[256, 128, 64]",0.0008,"/home/saraheja/ray_results/train_2022-11-29_04-30-17/train_86aea_00044_44_dropout=0.6000,embed_dim=15,epochs=2,lr=0.0005,wd=0.0008_2022-11-29_05-22-42"
45,0.5631609874199097,0.6920166015625,0.5854493014799319,0.6920166015625,0.6849585100656995,1498.7759294509888,False,,,1,86aea_00045,a178fbdbb26540b3bd90c109f388de21,2022-11-29_05-49-18,1669700958,1498.7759294509888,12159,dsmlp-jupyter-saraheja,10.47.64.16,1498.7759294509888,0,1,0.0048291683197021,128,"[256, 128, 64, 16]",0.2,20,10,"[256, 128, 64]",0.002,7,12,1378,2,3,47958,5,"[256, 128, 64]",0.0004,"/home/saraheja/ray_results/train_2022-11-29_04-30-17/train_86aea_00045_45_dropout=0.2000,embed_dim=20,epochs=10,lr=0.0020,wd=0.0004_2022-11-29_05-24-20"
46,0.5527068373149724,0.6865234375,0.5999347738092292,0.6865234375,0.6803177952550029,519.0856008529663,False,,,1,86aea_00046,4f800e8afe104f7d8001278ebd12a20f,2022-11-29_05-34-35,1669700075,519.0856008529663,12155,dsmlp-jupyter-saraheja,10.47.64.16,519.0856008529663,0,1,0.004673957824707,128,"[256, 128, 64, 16]",0.2,5,5,"[256, 128, 64]",0.0015,7,12,1378,2,3,47958,5,"[256, 128, 64]",0.0004,"/home/saraheja/ray_results/train_2022-11-29_04-30-17/train_86aea_00046_46_dropout=0.2000,embed_dim=5,epochs=5,lr=0.0015,wd=0.0004_2022-11-29_05-25-56"
47,0.563803888264854,0.6943359375,0.5989839667635771,0.6943359375,0.6864996269581236,1046.2082209587095,False,,,1,86aea_00047,a5d0dc98f81c41138af715858dffde84,2022-11-29_05-44-00,1669700640,1046.2082209587095,12157,dsmlp-jupyter-saraheja,10.47.64.16,1046.2082209587095,0,1,0.0049631595611572,128,"[256, 128, 64, 16]",0.2,5,10,"[256, 128, 64]",0.0015,7,12,1378,2,3,47958,5,"[256, 128, 64]",0.0004,"/home/saraheja/ray_results/train_2022-11-29_04-30-17/train_86aea_00047_47_dropout=0.2000,embed_dim=5,epochs=10,lr=0.0015,wd=0.0004_2022-11-29_05-26-33"
48,0.5604325325567303,0.6922607421875,0.5932750759815142,0.6922607421875,0.6796143601685622,749.8991322517395,False,,,1,86aea_00048,17745e0f42f84c478d40d6e3f2973dd7,2022-11-29_05-43-01,1669700581,749.8991322517395,12158,dsmlp-jupyter-saraheja,10.47.64.16,749.8991322517395,0,1,0.0066485404968261,128,"[256, 128, 64, 16]",0.6,15,5,"[256, 128, 64]",0.0005,7,12,1378,2,3,47958,5,"[256, 128, 64]",0.0008,"/home/saraheja/ray_results/train_2022-11-29_04-30-17/train_86aea_00048_48_dropout=0.6000,embed_dim=15,epochs=5,lr=0.0005,wd=0.0008_2022-11-29_05-30-31"
49,0.558296373401151,0.6912841796875,0.600914621836967,0.6912841796875,0.6783094822134057,999.6083409786224,False,,,1,86aea_00049,079472c80f824ca8a35685a3316dfaa6,2022-11-29_05-49-51,1669700991,999.6083409786224,12154,dsmlp-jupyter-saraheja,10.47.64.16,999.6083409786224,0,1,0.004901647567749,128,"[256, 128, 64, 16]",0.2,5,10,"[256, 128, 64]",0.0015,7,12,1378,2,3,47958,5,"[256, 128, 64]",0.0008,"/home/saraheja/ray_results/train_2022-11-29_04-30-17/train_86aea_00049_49_dropout=0.2000,embed_dim=5,epochs=10,lr=0.0015,wd=0.0008_2022-11-29_05-33-11"
